corp_code,corp_name,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00188089,(주)한섬,한섬,020000,김민덕,유가,1101110531578.0,1208126337,서울특별시 강남구  도산대로 523 한섬빌딩,www.handsome.co.kr,미제공,02-3416-2000,02-3416-2083,14112,19870525,12
00269940,(주)하나투어,하나투어,039130,송미선,유가,1101110981038.0,1028139440,서울특별시 종로구 인사동5길 41 (주)하나투어,www.hanatour.com,미제공,02-2127-1000,02-735-9424,75210,19931101,12
00684714,(주)풍산,풍산,103140,"류진, 박우동",유가,1313110083497.0,1258175323,경기도 평택시  포승읍 평택항로156번길 134 (주)풍산,www.poongsan.co.kr,미제공,02-3406-5846,02-3406-5400,242,20080704,12
00148993,하이트진로홀딩스(주),하이트진로홀딩스,000140,김인규,유가,1101110013766.0,1078100955,서울특별시 강남구  영동대로 714,www.hitejinroholdings.com,미제공,02-520-3112,02-520-3119,64992,19330809,12
00587457,갤럭시아머니트리(주),갤럭시아머니트리,094480,신동훈,코스닥,1101111081928.0,1208160844,서울시 강남구 수서동 715번지 수서오피스 빌딩 12층,www.galaxiamoneytree.co.kr,https://galaxiamoneytree.irpage.co.kr/#/main,070-4193-4023,02-512-1759,58221,19941005,12
00126371,삼성전기(주),삼성전기,009150,장덕현,유가,1301110001626.0,1248100979,경기도 수원시 영통구  매영로 150,www.sem.samsung.co.kr,미제공,031-210-5114,031-210-5087,2622,19730808,12
00565154,(주)이노션,이노션,214320,이용우,유가,1101113229097.0,2208709310,서울특별시 강남구 강남대로 308,www.innocean.com,미제공,02-2016-2300,02-2016-2151,71310,20050517,12
00113359,교보증권(주),교보증권,030610,"박봉권, 이석기 (각자대표)",유가,1101110018089.0,1168104407,서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,미제공,02-3771-9000,02-3771-9135,66121,19491122,12
00160047,한국앤컴퍼니(주),한국앤컴퍼니,000240,"조현범, 안종선(각자 대표이사)",유가,1101110034233.0,2208102784,경기도 성남시 분당구 판교로 286 -,http://www.hankook-technologygroup.com,미제공,031-5178-7000,02-2222-1746,64992,19410510,12
00181299,(주)상아프론테크,상아프론테크,089980,"이상원, 이상열(각자 대표이사)",코스닥,1201110038209.0,1228116548,인천광역시 남동구  남동대로369번길 18,www.sftc.co.kr,미제공,032-451-7700,032-451-7707,222,19860321,12
01418543,케이비제20호기업인수목적 주식회사,케이비제20호기업인수목적,342550,황정현,기타,1101117286663.0,8158101754,"서울특별시 강남구 선릉로90길 40, 8층 (대치동, 예감빌딩)",미제공,미제공,02-523-8333,02-523-8340,66199,20191108,12
00113526,(주)대한항공,대한항공,003490,"조원태, 우기홍",유가,1101110108484.0,1108114794,서울특별시 강서구 하늘길 260,www.koreanair.com,미제공,02-2656-7114,02-2656-8169,511,19620619,12
00148948,(주)조비,조비,001550,이승연,유가,1101110086599.0,2148108783,서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4),www.chobi.co.kr,미제공,02-3488-5853,(02)3488 - 5954,20312,19551115,12
00133335,성창기업지주(주),성창기업지주,000180,우인석,유가,1801110001717.0,6038108663,부산광역시 사하구  다대로 627 (다대동),www.sce.kr,미제공,051-260-3333,051-264-8997,71531,19161120,12
01117413,주식회사 바이오다인,바이오다인,314930,임욱빈,코스닥,1101111786057.0,2148639452,서울특별시 성동구 아차산로5길 24-4,www.biodyne.asia/,미제공,070-4185-8605,025380911,2719,19991008,12
01032486,두산밥캣 주식회사,두산밥캣,241560,"스캇성철박, 조덕제",유가,1101115402237.0,2018638888,"경기도 성남시 분당구 정자일로 155 정자동, 분당두산타워",www.doosanbobcat.com,미제공,031-5179-3300,031-5179-3458,29241,20140425,12
00115065,(주)동남합성,동남합성,023450,"김정돈, 박미령 (각자대표)",유가,1101110057012.0,1228117945,충청남도 공주시 탄천면 탄천산업단지길 80-61 -,www.dongnamchem.com,미제공,041-840-3100,041-858-7001,201,19651001,12
00150244,하이트진로(주),하이트진로,000080,김인규,유가,1101110028591.0,2148100777,서울특별시 강남구 영동대로 714,www.hitejinro.com,미제공,02-3219-0114,02-3442-2683,11122,19540615,12
01133217,주식회사 카카오뱅크,카카오뱅크,323410,윤호영,유가,1311110435767.0,3758800197,"경기도 성남시 분당구 분당내곡로 131 (백현동, 판교테크원)",미제공,미제공,02-6288-6000,02-6288-6010,64121,20160122,12
01109122,(주)에스엘테라퓨틱스,에스엘테라퓨틱스,258540,최종성,코넥스,1101114643626.0,1078754996,서울특별시 성북구 안암로 145산학관 602-4호(안암동5가(고려대학교 자연계캠퍼스),www.stemlab.co.kr,미제공,02-2070-1177,070-7586-9696,70113,20110708,12
00447982,주식회사 에스지피엠,에스지피엠,074000,이정준,기타,1101111640930.0,2148629309,"경기도 성남시 분당구 판교로 344 지하1층(삼평동,스마일게이트 캠퍼스)",미제공,미제공,031-630-3527,031-627-0253,68112,19990126,12
00231664,우리기술투자(주),우리기술투자,041190,이정훈,코스닥,1601110058887.0,3148117637,"서울특별시 강남구 테헤란로 528 12층(대치동, 슈페리어타워)",www.wooricapital.co.kr,미제공,02-2008-3100,02-2008-3123,6491,19961218,12
01309069,(주)타이드,타이드,346010,조경종,코넥스,1101114449694.0,1208760415,서울특별시 금천구 가산디지털1로 128,www.tidekorea.com/kr/,미제공,02-6673-0934,02-6673-0968,262,20101013,12
00188797,(주)포메탈,포메탈,119500,오호석,코스닥,1301110010669.0,1348106140,충청남도 서산시  지곡면 무장산업로 229-7,www.formetal.co.kr,미제공,041-670-6200,041-668-7316,259,19691015,12
00161444,(주)한국씨티은행,한국씨티은행,016830,유명순,기타,1101110303539.0,1028114717,서울특별시 종로구 새문안로 50,www.citibank.co.kr,미제공,02-3455-2114,3455-2955,64121,19810919,12
00432102,한국투자금융지주(주),한국금융지주,071050,김남구,유가,1101112691651.0,2148726478,서울특별시 영등포구  의사당대로 88,www.koreaholdings.com,미제공,02-3276-6400,02-3276-6402,64992,20030111,12
00106623,현대위아(주),현대위아,011210,정재욱,유가,1942110000125.0,6098101770,경상남도 창원시 성산구  정동로 153,www.hyundai-wia.com,미제공,055-280-9114,055-210-9829,303,19760329,12
00500254,(주)GS,GS,078930,"허태수, 홍순기 (각자 대표이사)",유가,1101113045112.0,2208687395,서울특별시 강남구 논현로 508,-,미제공,-,02-2005-8180,64992,20040701,12
00404701,한국자산신탁(주),한국자산신탁,123890,김규철,유가,1101112196304.0,1078197673,"서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워)",www.kait.com,미제공,02-2112-6300,02-2112-6400,642,20010320,12
01244601,주식회사 카카오페이,카카오페이,377300,신원근,유가,1311110478337.0,5278800686,경기도 성남시 분당구 판교역로 166 카카오페이판교아지트 B동 15층,www.kakaopay.com,미제공,1644-7405,031-789-3791,66199,20170403,12
00555874,(주)제주항공,제주항공,089590,김이배,유가,2201110050575.0,6168150527,제주특별자치도 제주시 신대로 64 3층,www.jejuair.net,www.jejuair.net,070-7420-1986,02-2660-9707,511,20050125,12
00164645,에이치엠엠(주) ,HMM,011200,김경배,유가,1101110193740.0,2028146197,"서울특별시 영등포구 여의대로 108 (여의도동, 파크원 타워1)",www.hmm21.com,미제공,02-3706-5114,02-723-2193,50112,19760325,12
00808022,(주)메지온,메지온,140410,박동현,코스닥,1101112615578.0,2048172221,서울특별시 강남구 삼성로 570 석천빌딩 7층,-,www.mezzion.co.kr,02-560-8000,02-566-6517,70113,20020925,12
00526872,(주)이수앱지스,이수앱지스,086890,황엽,코스닥,1101112203951.0,1108150558,"경기도 성남시 분당구 대왕판교로712번길 22, 씨동 5층 (삼평동, 글로벌알앤디센터)",www.abxis.com,미제공,031-696-4700,031-696-4691,213,20010329,12
00365758,(주)아이앤씨테크놀로지,아이앤씨,052860,박창일,코스닥,1101111342213.0,1208167380,경기도 성남시 분당구 판교로255번길 24,www.inctech.co.kr,미제공,031-696-3300,031-696-3388,2611,19961115,12
01436336,이베스트기업인수목적5호 주식회사,이베스트기업인수목적5호,349720,고병학,기타,1101117391420.0,4158801475,서울특별시 영등포구 여의나루로 60 26층(여의도동),없음,미제공,0237798845,02-785-6225,66199,20200214,12
00201788,(주)제낙스,제낙스,065620,정덕채,기타,1846110004684.0,6228104426,경상남도 김해시 생림면 생림대로928번길 10-58,jenaxinc.com,미제공,055-335-8989,055-335-8980,24123,19910618,12
00526696,(주)웨이브일렉트로닉스,웨이브일렉트로,095270,박천석(단독대표),코스닥,1311110043271.0,1298130691,경기도 수원시 영통구 센트럴타운로 114-6 4층 402호,www.wavetc.com,미제공,031-269-0010,031-291-9640,272,19991013,12
00172291,(주)더존비즈온,더존비즈온,012510,김용우,유가,1201110005266.0,1348108473,강원도 춘천시 남산면 버들1길 130,www.douzone.com,www.douzone.com,02-6233-3000,02-6233-5076,62022,19770820,12
01221752,(주)지에프씨생명과학,지에프씨생명과학,388610,강희철 / 표형배,코넥스,1101112548993.0,2118716248,"경기도 화성시 동탄순환대로 823 17층 (영천동, 에이팩시티)",www.gfcos.co.kr/,미제공,031-5183-5557,031-5183-5519,20495,20020618,12
01416457,하나금융15호기업인수목적 주식회사,하나금융15호기업인수목적,341160,김철우,기타,1101117270864.0,3588701419,서울특별시 영등포구 의사당대로 82,미제공,미제공,02-3771-3339,0237713619,66199,20191024,12
00622787,(주)바이오노트,바이오노트,377740,조병기,유가,1348110324294.0,1238187177,경기도 화성시 삼성1로4길 22,www.bionote.co.kr,미제공,031-211-0516,031-8003-0618,213,20030328,12
00155452,풍국주정공업(주),풍국주정,023900,"이한용, 김규호(각자 대표이사)",코스닥,1701110000745.0,5148120391,대구광역시 달서구 성서로 72,www.pungguk.com,미제공,053 -583 -2071,053 -582 -1631,11121,19540227,12
00138729,아세아제지(주),아세아제지,002310,"유승환, 이현탁",유가,1101110006274.0,2208102052,서울특별시 강남구  논현로 430,www.asiapaper.co.kr,미제공,02-527-6882,031-434-7409,172,19580307,12
00445799,(주)서원인텍,서원인텍,093920,김재윤,코스닥,1351110045041.0,1238144144,경기도 군포시 공단로140번길 32-15 -,seowonintech.co.kr,미제공,031-428-9500,031-428-9598,2642,19830815,12
00939331,한국콜마(주),한국콜마,161890,최현규,유가,1647110030756.0,3078138444,세종특별자치시  전의면 덕고개길 12-11,https://www.kolmar.co.kr/,미제공,02-3459-5952,02-515-1531,20423,20121002,12
00120021,(주)LG,LG,003550,"구광모, 권봉석",유가,1101110003543.0,1168118750,서울특별시 영등포구  여의대로 128,www.lg.co.kr,www.lg.co.kr,02-3773-1114,02-3773-2292,64992,19470105,12
00301422,우수AMS(주),우수AMS,066590,김선우,코스닥,1943110003995.0,6088121958,경남 창원시 신촌동 192-4번지,woosu.co.kr,미제공,(055)2745011,(055)274-5016,303,19950613,12
01535150,에스케이위탁관리부동산투자회사 주식회사,SK리츠,395400,에스케이리츠운용 주식회사,유가,1101117815446.0,2488602055,서울특별시 중구 세종대로 136 15층,skreit.co.kr,미제공,02-6353-7070,02-6353-7099,68112,20210315,3
00307222,(주)와이비엠넷,YBM넷,057030,김종익,코스닥,1101111990335.0,2208189608,서울특별시 종로구 종로 98 지상 4층~9층,www.ybmsisa.com,미제공,(02) 2008-5200,02-2008-5209,857,20000607,12
00435312,(주)하이스틸,하이스틸,071090,엄정근,유가,1101112686024.0,2018178906,충청남도 당진시 송악읍 부곡공단4길 28-252,www.histeel.co.kr,www.histeel.co.kr,02-2273-2140,02-2273-2157,2413,20030101,12
00232821,(주)클라우드에어,클라우드에어,036170,하관호,코스닥,1301110023349.0,1248122158,경기도 수원시 영통구 신원로 170 (신동),www.cloud-air.co.kr,미제공,031 -205 -5300,031-205-5305,2612,19931202,12
00343127,(주)자유투어,자유투어,046840,김희철,기타,1101111099153.0,2138197186,"서울특별시 중구 남대문로 117 동아빌딩 (다동) 13,14층",www.jautour.com,미제공,02-3455-8888,02-3783-3768,75210,19941107,12
00540340,(주)코리아센터,코리아센터,290510,김기록,기타,1101111849714.0,2068121131,서울특별시 금천구 가산디지털1로 168 A동 1401호 &nbsp,www.koreacenter.com,미제공,02-2026-2300,02-2026-5305,58221,20000112,12
00531014,(주)유진테크,유진테크,084370,"엄평용, 신승우 (각자 대표이사)",코스닥,1351110051329.0,1238153245,경기도 용인시 처인구  양지면 추계로 42 유진테크,www.eugenetech.co.kr,미제공,(031)323-5700,031-333-1681,29271,20000105,12
01070857,(주)켐온,켐온,217600,송시환,기타,1101115678846.0,3338600035,경기도 용인시 처인구 양지면 남평로 240 (주)켐온,www.chemon.co.kr ,미제공,031-888-6634,미제공,701,20150326,12
00260383,대한유화(주),대한유화,006650,강길순,유가,1101110024698.0,1048106794,서울특별시 종로구  자하문로 77 유남빌딩,www.kpic.co.kr,미제공,02-2122-1515,02-2122-1459,20111,19700602,12
00172936,동일산업(주),동일산업,004890,"오순택, 오승민",유가,1701110002171.0,5028100015,경상북도 포항시 남구  괴동로 112 (장흥동) 동일산업(주),www.dongil.co.kr,미제공,054-288-7500,054-285-2593,24113,19661227,12
00163345,(주) DB Inc.,DB,012030,"문덕식,강운식 (각자 대표이사)",유가,1101110210859.0,2118119938,서울특별시 강남구 삼성로96길 23 7층,www.dbinc.co.kr,미제공,02-2136-6000,02-2136-6007,62021,19770315,12
00146861,자화전자(주),자화전자,033240,"김상면, 김찬용(각자대표)",유가,1501110005955.0,3018105474,충청북도 청원군  북이면 충청대로 1217,www.jahwa.co.kr,미제공,043-210-7114,043-214-0117,26292,19870201,12
00336297,고려신용정보(주),고려신용정보,049720,윤태훈,코스닥,1101110787080.0,2148172290,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",www.koryoinfo.co.kr,미제공,02-3450-9000,02-3450-9020,75993,19910627,12
00104537,(주)국영지앤엠,국영지앤엠,006050,최재원,코스닥,1101110103707.0,2078141843,"서울시 서초구 서초중앙로 36 (서초동, 준영빌딩 7층)",www.kukyong.com,미제공,02-2015-0370,02 -2015-0399,231,19690507,12
00244783,(주)한네트,한네트,052600,김선종,코스닥,1101111402851.0,1188116705,서울특별시 마포구  독막로 281,www.hannet.net,미제공,02-2125-6000,02-2125-6006,61299,19970415,12
00112022,대원화성(주),대원화성,024890,강동엽,유가,1101110165393.0,2048136263,서울특별시 강남구 봉은사로 327 궁도빌딩 13층,www.daewon21.co.kr,미제공,031-372-3992,031-372-3995,22214,19740523,12
00153755,태양금속공업(주),태양금속공업,004100,한우삼. 한하워드성(각자 대표이사),유가,1101110003212.0,1348100016,경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,미제공,031-490-5500,0314922112,303,19540301,12
00442826,대봉엘에스(주),대봉엘에스,078140,"박종호, 박진오",코스닥,1243110016976.0,1398119806,인천광역시 남동구  능허대로649번길 123,www.daebongls.co.kr,미제공,032-712-8800,032-817-8808,212,19860708,12
00111193,대양전기공업(주),대양전기공업,108380,서영우,코스닥,1801110081389.0,6038109788,부산광역시 사하구 장평로 245,daeyang.co.kr,미제공,051-200-5331,051.200.5310,31114,19880701,12
